,0_x,0_y,0_x,0_y,0_x,0_y,0,coef mean,coef sem
3704,0.3676360614738124,1.149520913092612,0.8769337221390059,0.654063859039326,1.1380957733496773,0.10703130939607451,0.44390919814490726,0.6767415480907736,0.1303351513803007
3702,0.27686275159357565,0.9900467641715319,0.6893011835821232,0.6231286972022901,0.9270586599525859,0.09366976340312881,0.4499898471590281,0.5785796667234663,0.10754506566399212
3700,0.22369855962115995,0.823106681810179,0.5121166634053831,0.5816793848388528,0.8604395501982347,0.09714331723389788,0.35505023630453203,0.49331919905889127,0.09453522847791614
3698,0.323831330039554,1.0353951978125975,0.6643348746303877,0.7675374171762646,0.9789417470927715,0.11499115996963609,0.6736124104622684,0.651234876740497,0.10888394839418998
3696,0.323831330039554,1.0353951978125975,0.6643348746303877,0.7675374171762646,0.9789417470927715,0.11499115996963609,0.6736124104622684,0.651234876740497,0.10888394839418998
3694,0.30868622354949893,0.8215896871617452,0.31642188494779444,0.5794084729605687,0.7269169720152828,0.0780572463600341,0.4112022052255611,0.4631832417457837,0.08535129611627912
3692,0.20697823476516464,0.32712212861936224,-0.085391664462203,0.1355491680705327,0.23903737836311362,0.031817630322488445,-0.015332518856585209,0.1199686224031248,0.04876203395108462
3690,0.031824358803118534,-0.15000249882735486,-0.5744453634578005,-0.057059676061977316,-0.12614877692421453,-0.028713245769863133,-0.46099134875239306,-0.19507665014149783,0.07554841325172724
3688,-0.09251761637219517,-0.5032054759420603,-0.5802364852451719,-0.27366083642413197,-0.4210672774667835,-0.036335573115999484,-0.6753677150789902,-0.3689129970921904,0.07966467369907335
3686,-0.11211238987981288,-0.31570978932745664,-0.31699910760010114,-0.1372122360346492,-0.18782567760005175,-0.007783576315317858,-0.615478792911681,-0.24187450995272433,0.06494334822074048
3684,0.014799120216486245,0.19977495932701686,0.2781683856086812,0.3347756470862982,0.32861334680088333,0.036950239228748155,-0.23792639970533727,0.13645075693753955,0.06881792657818862
3682,0.08087555010416773,0.5674560156074384,0.7695528287967706,0.5897606918435657,0.6848477903775748,0.08448617355639948,0.23951385654470975,0.43092755811866096,0.09469950489839081
3680,0.21146159516657514,0.6324539423032471,0.7158218721111653,0.7225135858918377,0.8930661931980801,0.08521422836571547,0.2634395566912101,0.5034244248182616,0.10171009742418476
3678,0.2199750575879762,0.49754715263318855,0.69993104827779,0.7926111883910971,0.7046372635748216,0.09349513321987922,0.4633857716921616,0.49594037362527343,0.08581141809014621
3676,0.3011353550788082,0.6283763819338848,0.6946360946178607,0.8711659403153459,0.7054483596798357,0.0872449044504389,0.723679371069509,0.5730980581636691,0.09032480899356594
